,AAAA,AAAB,AAAD,AAAE,AABA,AABB,AADA,AADD,AAEA,AAEE,ABAA,ABAB,ABBA,ABBB,ADAA,ADAD,ADDA,ADDD,AEAA,AEAE,AEEA,AEEE,BAAA,BAAB,BABA,BABB,BBAA,BBAB,BBBA,BBBB,BBBD,BBBE,BBDB,BBDD,BBEB,BBEE,BDBB,BDBD,BDDB,BDDD,BEBB,BEBE,BEEB,BEEE,DAAA,DAAD,DADA,DADD,DBBB,DBBD,DBDB,DBDD,DDAA,DDAD,DDBB,DDBD,DDDA,DDDB,DDDD,DDDE,DDED,DDEE,DEDD,DEDE,DEED,DEEE,EAAA,EAAE,EAEA,EAEE,EBBB,EBBE,EBEB,EBEE,EDDD,EDDE,EDED,EDEE,EEAA,EEAE,EEBB,EEBE,EEDD,EEDE,EEEA,EEEB,EEED,EEEE
c1sc(c2c1c(C)ccc2),1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1sc(c2c1c(C)ccc2C),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1sc(c2c1c(C=C)ccc2),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
c1sc(c2c1c(C=C)ccc2C),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
c1sc(c2c1c(C=O)ccc2),0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
c1sc(c2c1c(F)ccc2F),1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1sc(c2c1c(N(=O)=O)ccc2N),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
c1sc(c2c1c(S)ccc2),9.0,1.0,0.0,2.0,4.0,3.0,0.0,4.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,3.0,3.0,5.0,0.0,1.0,1.0,2.0,2.0,1.0,3.0,6.0,2.0,3.0,1.0,7.0,0.0,0.0,2.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,2.0,3.0,5.0,4.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,5.0,0.0,1.0,6.0,6.0,3.0,2.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,0.0,1.0,1.0,4.0,0.0,2.0,6.0
c1sc(c2c1c(S)ccc2O),10.0,3.0,3.0,3.0,3.0,6.0,3.0,1.0,3.0,1.0,4.0,6.0,2.0,3.0,4.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,4.0,2.0,3.0,2.0,5.0,8.0,4.0,8.0,4.0,1.0,3.0,4.0,2.0,4.0,1.0,2.0,4.0,2.0,2.0,0.0,2.0,2.0,3.0,5.0,5.0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,5.0,4.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,6.0,3.0,3.0,5.0,4.0,5.0,4.0,3.0,2.0,0.0,0.0,5.0,11.0
c1sc(c2c1cc(C#N)c(C#N)c2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1sc(c2c1cc(C#N)cc2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1sc(c2c1cc(C(=O)C(F)(F)F)cc2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1sc(c2c1cc(C(=O)C)cc2),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
c1sc(c2c1cc(C(=O)O)c(O)c2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1sc(c2c1cc(C(=O)OC)s2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1sc(c2c1cc(C(C)(C)C)cc2),22.0,9.0,11.0,7.0,7.0,15.0,10.0,12.0,5.0,6.0,9.0,8.0,5.0,9.0,7.0,4.0,5.0,5.0,1.0,6.0,3.0,8.0,6.0,6.0,11.0,7.0,12.0,9.0,4.0,13.0,4.0,2.0,2.0,7.0,3.0,4.0,4.0,7.0,4.0,10.0,6.0,3.0,5.0,7.0,11.0,7.0,11.0,6.0,6.0,8.0,2.0,3.0,6.0,6.0,7.0,4.0,6.0,4.0,12.0,7.0,3.0,5.0,3.0,3.0,3.0,3.0,1.0,6.0,4.0,7.0,4.0,2.0,0.0,5.0,4.0,5.0,4.0,2.0,8.0,4.0,1.0,3.0,4.0,3.0,6.0,2.0,3.0,15.0
c1sc(c2c1cc(C(F)(F)F)cc2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1sc(c2c1cc(C)c(C)c2),12.0,2.0,4.0,1.0,1.0,0.0,4.0,4.0,2.0,0.0,0.0,1.0,2.0,0.0,6.0,3.0,2.0,8.0,2.0,1.0,2.0,1.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,9.0,5.0,2.0,2.0,0.0,1.0,3.0,7.0,2.0,0.0,3.0,3.0,11.0,2.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0
c1sc(c2c1cc(C)c(OC)c2),16.0,2.0,2.0,1.0,7.0,6.0,8.0,3.0,6.0,3.0,4.0,11.0,2.0,5.0,7.0,8.0,5.0,6.0,5.0,4.0,5.0,2.0,4.0,8.0,6.0,5.0,6.0,3.0,4.0,7.0,5.0,4.0,10.0,5.0,3.0,3.0,3.0,5.0,5.0,8.0,3.0,3.0,2.0,3.0,5.0,5.0,4.0,6.0,5.0,2.0,2.0,2.0,2.0,4.0,1.0,5.0,8.0,5.0,15.0,3.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,5.0,3.0,3.0,4.0,4.0,1.0,1.0,5.0,5.0,1.0,5.0,2.0,2.0,1.0,3.0,1.0,3.0,0.0,3.0,6.0,11.0
c1sc(c2c1cc(C)cc2),8.0,2.0,3.0,3.0,6.0,3.0,5.0,2.0,1.0,0.0,4.0,3.0,1.0,2.0,3.0,6.0,3.0,2.0,3.0,1.0,4.0,0.0,2.0,1.0,3.0,1.0,7.0,3.0,0.0,4.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,3.0,2.0,2.0,5.0,4.0,3.0,6.0,3.0,2.0,4.0,6.0,1.0,2.0,4.0,2.0,7.0,5.0,8.0,4.0,4.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,0.0,6.0,0.0,2.0,2.0,4.0,2.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,4.0
c1sc(c2c1cc(C=C)c(C)c2),22.0,9.0,4.0,3.0,4.0,7.0,6.0,2.0,2.0,4.0,6.0,8.0,5.0,7.0,4.0,10.0,3.0,10.0,4.0,1.0,5.0,4.0,2.0,1.0,9.0,6.0,10.0,6.0,3.0,13.0,3.0,0.0,3.0,2.0,3.0,5.0,6.0,5.0,7.0,7.0,3.0,3.0,0.0,2.0,7.0,3.0,5.0,10.0,3.0,4.0,3.0,5.0,6.0,5.0,3.0,4.0,10.0,6.0,13.0,8.0,6.0,9.0,5.0,2.0,5.0,2.0,0.0,2.0,5.0,4.0,2.0,3.0,1.0,2.0,3.0,6.0,2.0,1.0,3.0,7.0,2.0,1.0,5.0,3.0,0.0,3.0,3.0,11.0
c1sc(c2c1cc(C=C)cc2),5.0,7.0,1.0,0.0,5.0,6.0,2.0,1.0,1.0,2.0,2.0,0.0,9.0,4.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,0.0,4.0,2.0,2.0,3.0,1.0,4.0,8.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,0.0,0.0,5.0,5.0,3.0,4.0,4.0,1.0,3.0,6.0,1.0,3.0,3.0,3.0,1.0,2.0,1.0,6.0,1.0,4.0,5.0,3.0,0.0,1.0,2.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,4.0,8.0
c1sc(c2c1cc(C=O)cc2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
c1sc(c2c1cc(F)c(F)c2),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1sc(c2c1cc(N(=O)=O)c(N(=O)=O)c2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1sc(c2c1cc(OC)c(OC)c2),13.0,0.0,7.0,2.0,0.0,2.0,8.0,5.0,2.0,4.0,0.0,0.0,1.0,1.0,6.0,11.0,6.0,11.0,1.0,3.0,3.0,4.0,0.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,7.0,8.0,0.0,1.0,0.0,0.0,10.0,7.0,1.0,0.0,11.0,2.0,5.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,4.0
c1sc(c2c1cc(OC)cc2),8.0,4.0,5.0,5.0,4.0,11.0,4.0,5.0,0.0,2.0,6.0,7.0,2.0,4.0,6.0,4.0,7.0,2.0,2.0,4.0,5.0,1.0,5.0,5.0,6.0,4.0,7.0,6.0,2.0,8.0,5.0,1.0,3.0,3.0,3.0,2.0,5.0,6.0,3.0,1.0,1.0,0.0,2.0,3.0,3.0,4.0,2.0,5.0,2.0,6.0,2.0,2.0,3.0,3.0,5.0,3.0,5.0,2.0,7.0,5.0,4.0,3.0,1.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,3.0,1.0,0.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,7.0
c1sc(c2c1cc(S)c(O)c2),4.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0
c1sc(c2c1cc(S)cc2),5.0,1.0,2.0,1.0,2.0,4.0,4.0,3.0,0.0,1.0,2.0,1.0,4.0,2.0,5.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,6.0,0.0,1.0,4.0,6.0,4.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,6.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,4.0,5.0,5.0,3.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,2.0,2.0,3.0,0.0,2.0,1.0,2.0,0.0,2.0,6.0
c1sc(c2c1cc[nH]2),7.0,1.0,2.0,3.0,1.0,6.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,3.0,2.0,6.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
c1sc(c2c1ccc(F)c2),0.0,0.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0
c1sc(c2c1cccc2F),0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
c1sc(c2c1nc(CCO)c(CN)n2),0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1sc(c2c1nc(CN)c(CN)n2),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
c1sc(c2c1nc(OCC)c(CN)n2),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
c1sc(c2c1nc(OCC)c(OCC)n2),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
